Timestamp,Station,WindDirection,WindSpeedMean_10min,WindSpeedLast10Min,WindGustMax,Temperature,MinTemp_10cm_6hr,DewPointTemp,SunshineDuration,GlobalRadiation,PrecipitationDuration,PrecipitationAmount,AirPressure,Visibility,CloudCover,RelativeHumidity,WeatherCode,WeatherCodeIndicator,Fog,Rain,Snow,Thunder,IceFormation
2023-11-12 01:00:00,275,180,10,10,20,49,     ,45,0,0,0,0,10051,14,    0,96,   10,7,    0,    0,    0,    0,    0
2023-11-12 02:00:00,275,0,10,0,20,29,     ,26,0,0,0,0,10052,4,    6,98,   34,7,    1,    0,    0,    0,    0
2023-11-12 03:00:00,275,130,10,10,20,32,     ,29,0,0,0,0,10050,9,    8,98,   32,7,    1,    0,    0,    0,    0
2023-11-12 04:00:00,275,130,10,10,20,48,     ,45,0,0,0,0,10051,18,    8,97,   20,7,    1,    0,    0,    0,    0
2023-11-12 05:00:00,275,180,10,10,20,47,   11,44,0,0,0,0,10054,16,    6,97,   10,7,    0,    0,    0,    0,    0
2023-11-12 06:00:00,275,160,10,10,20,37,     ,34,0,0,0,0,10057,12,    7,97,   20,7,    1,    0,    0,    0,    0
2023-11-12 07:00:00,275,170,10,10,20,47,     ,43,0,9,0,0,10061,21,    8,97,   10,7,    0,    0,    0,    0,    0
2023-11-12 08:00:00,275,160,10,20,30,59,     ,53,0,26,0,0,10065,33,    8,96,   10,7,    0,    0,    0,    0,    0
2023-11-12 09:00:00,275,180,20,20,50,70,     ,58,2,55,0,0,10066,59,    7,91,   10,7,    0,    0,    0,    0,    0
2023-11-12 10:00:00,275,190,30,30,50,84,     ,55,8,85,0,0,10066,70,    8,81,     ,5,    0,    0,    0,    0,    0
2023-11-12 11:00:00,275,210,40,40,60,95,   14,49,10,103,0,0,10067,75,    8,72,    2,7,    0,    0,    0,    0,    0
2023-11-12 12:00:00,275,200,40,50,60,79,     ,53,7,66,0,0,10071,70,    7,83,     ,5,    0,    0,    0,    0,    0
2023-11-12 13:00:00,275,220,30,20,50,75,     ,51,8,71,0,0,10070,70,    8,84,     ,5,    0,    0,    0,    0,    0
2023-11-12 14:00:00,275,220,10,20,30,63,     ,48,3,20,0,0,10073,67,    8,89,     ,5,    0,    0,    0,    0,    0
2023-11-12 15:00:00,275,290,10,10,20,48,     ,41,2,5,0,0,10078,45,    8,95,   10,7,    0,    0,    0,    0,    0
2023-11-12 16:00:00,275,0,0,0,10,30,     ,26,0,0,0,0,10080,14,    8,97,   10,7,    0,    0,    0,    0,    0
2023-11-12 17:00:00,275,0,10,0,10,26,    7,25,0,0,0,0,10083,6,    9,99,   34,7,    1,    0,    0,    0,    0
2023-11-12 18:00:00,275,100,10,20,20,29,     ,26,0,0,0,0,10084,24,    8,97,   20,7,    1,    0,    0,    0,    0
2023-11-12 19:00:00,275,120,10,10,20,27,     ,22,0,0,0,0,10085,12,    0,96,   10,7,    0,    0,    0,    0,    0
2023-11-12 20:00:00,275,110,20,10,20,37,     ,35,0,0,0,0,10083,23,    2,98,   10,7,    0,    0,    0,    0,    0
2023-11-12 21:00:00,275,130,10,10,20,36,     ,33,0,0,0,0,10087,19,    3,97,   10,7,    0,    0,    0,    0,    0
2023-11-12 22:00:00,275,120,10,20,20,45,     ,42,0,0,0,0,10087,50,    8,97,   10,7,    0,    0,    0,    0,    0
2023-11-12 23:00:00,275,140,20,20,30,44,    9,39,0,0,0,0,10080,57,    8,96,   10,7,    0,    0,    0,    0,    0
2023-11-13 00:00:00,275,120,20,20,30,39,     ,34,0,0,0,0,10075,50,    8,96,   10,7,    0,    0,    0,    0,    0
2023-11-13 01:00:00,275,130,20,20,30,42,     ,36,0,0,0,0,10071,57,    8,95,   10,7,    0,    0,    0,    0,    0
2023-11-13 02:00:00,275,130,20,30,40,41,     ,34,0,0,0,0,10062,58,    8,95,   10,7,    0,    0,    0,    0,    0
2023-11-13 03:00:00,275,120,20,20,30,47,     ,40,0,0,0,0,10066,59,    8,94,   10,7,    0,    0,    0,    0,    0
2023-11-13 04:00:00,275,130,30,30,40,51,     ,44,0,0,0,0,10057,61,    8,95,     ,5,    0,    0,    0,    0,    0
2023-11-13 05:00:00,275,140,30,40,50,54,   27,50,0,0,0,0,10049,26,    8,97,   10,7,    0,    0,    0,    0,    0
2023-11-13 06:00:00,275,150,40,30,60,59,     ,58,0,0,0,0,10046,6,    9,99,   34,7,    1,    0,    0,    0,    0
2023-11-13 07:00:00,275,150,30,30,60,65,     ,62,0,2,7,4,10036,11,    8,98,   81,7,    1,    1,    0,    0,    0
2023-11-13 08:00:00,275,160,30,30,60,78,     ,75,0,4,10,17,10026,30,    8,98,   62,7,    0,    1,    0,    0,    0
2023-11-13 09:00:00,275,170,50,50,80,96,     ,92,0,8,10,8,10012,50,    8,97,   52,7,    0,    1,    0,    0,    0
2023-11-13 10:00:00,275,160,50,60,100,99,     ,95,0,19,10,4,9995,58,    8,97,   58,7,    0,    1,    0,    0,    0
2023-11-13 11:00:00,275,160,50,50,90,102,   55,98,0,11,10,16,9972,56,    8,97,   62,7,    0,    1,    0,    0,    0
2023-11-13 12:00:00,275,190,60,70,100,122,     ,118,0,10,8,12,9956,50,    8,97,   52,7,    0,    1,    0,    0,    0
2023-11-13 13:00:00,275,220,70,70,130,139,     ,131,0,11,8,3,9954,65,    7,94,   23,7,    0,    1,    0,    0,    0
2023-11-13 14:00:00,275,240,90,90,160,144,     ,113,2,16,0,0,9955,70,    7,81,    2,7,    0,    0,    0,    0,    0
2023-11-13 15:00:00,275,240,80,80,150,130,     ,94,2,6,0,0,9960,65,    5,78,     ,5,    0,    0,    0,    0,    0
2023-11-13 16:00:00,275,240,80,80,140,123,     ,89,0,0,0,0,9971,62,    1,79,     ,5,    0,    0,    0,    0,    0
2023-11-13 17:00:00,275,240,80,80,150,118,  102,83,0,0,0,0,9981,63,    1,79,    2,7,    0,    0,    0,    0,    0
2023-11-13 18:00:00,275,230,90,90,150,116,     ,78,0,0,0,0,9984,67,    4,78,     ,5,    0,    0,    0,    0,    0
2023-11-13 19:00:00,275,230,90,90,160,116,     ,78,0,0,0,0,9991,65,    2,77,     ,5,    0,    0,    0,    0,    0
2023-11-13 20:00:00,275,230,90,100,150,117,     ,80,0,0,0,0,9993,65,    8,77,     ,5,    0,    0,    0,    0,    0
2023-11-13 21:00:00,275,230,90,90,160,121,     ,82,0,0,0,-1,9996,66,    8,76,   23,7,    0,    1,    0,    0,    0
2023-11-13 22:00:00,275,230,100,100,170,117,     ,84,0,0,0,-1,9995,62,    7,79,   81,7,    0,    1,    0,    0,    0
2023-11-13 23:00:00,275,230,90,90,150,112,  106,91,0,0,6,3,9997,62,    8,86,   61,7,    0,    1,    0,    0,    0
2023-11-14 00:00:00,275,250,90,80,150,113,     ,92,0,0,4,5,9999,58,    8,87,   52,7,    0,    1,    0,    0,    0
2023-11-14 01:00:00,275,240,90,80,160,117,     ,90,0,0,4,2,10002,60,    8,83,   81,7,    0,    1,    0,    0,    0
2023-11-14 02:00:00,275,240,90,90,170,118,     ,92,0,0,0,-1,10008,61,    8,84,   61,7,    0,    1,    0,    0,    0
2023-11-14 03:00:00,275,240,80,70,140,113,     ,96,0,0,4,9,10013,57,    8,89,   52,7,    0,    1,    0,    0,    0
2023-11-14 04:00:00,275,240,80,80,140,116,     ,90,0,0,7,5,10014,62,    8,84,   23,7,    0,    1,    0,    0,    0
2023-11-14 05:00:00,275,240,80,80,140,119,  107,91,0,0,0,0,10016,62,    8,83,    2,7,    0,    0,    0,    0,    0
2023-11-14 06:00:00,275,240,90,80,150,121,     ,90,0,0,0,0,10023,62,    8,81,     ,5,    0,    0,    0,    0,    0
2023-11-14 07:00:00,275,240,80,70,130,116,     ,93,0,4,2,1,10024,61,    7,85,   23,7,    0,    1,    0,    0,    0
2023-11-14 08:00:00,275,240,70,60,120,113,     ,101,0,13,5,15,10024,31,    8,92,   82,7,    0,    1,    0,    0,    0
2023-11-14 09:00:00,275,240,60,80,130,119,     ,100,0,26,2,9,10030,60,    7,88,   23,7,    0,    1,    0,    0,    0
2023-11-14 10:00:00,275,240,70,80,130,125,     ,95,1,41,0,-1,10026,62,    7,81,   23,7,    0,    1,    0,    0,    0
2023-11-14 11:00:00,275,240,80,70,120,130,  110,95,0,47,0,0,10021,64,    8,79,    3,7,    0,    0,    0,    0,    0
2023-11-14 12:00:00,275,220,60,50,120,120,     ,104,0,25,5,9,10014,59,    8,89,   52,7,    0,    1,    0,    0,    0
2023-11-14 13:00:00,275,210,60,60,100,116,     ,100,0,13,6,10,10012,59,    8,90,   52,7,    0,    1,    0,    0,    0
2023-11-14 14:00:00,275,210,70,60,110,111,     ,98,0,5,0,-1,10006,65,    7,91,   23,7,    0,    1,    0,    0,    0
2023-11-14 15:00:00,275,220,60,50,100,104,     ,93,0,1,8,4,10003,65,    8,92,   51,7,    0,    1,    0,    0,    0
2023-11-14 16:00:00,275,220,40,40,80,97,     ,89,0,0,10,7,10004,64,    8,94,   81,7,    0,    1,    0,    0,    0
2023-11-14 17:00:00,275,220,30,40,50,95,   94,90,0,0,10,7,10004,58,    8,96,   61,7,    0,    1,    0,    0,    0
2023-11-14 18:00:00,275,250,40,50,70,98,     ,92,0,0,10,7,10011,58,    8,96,   62,7,    0,    1,    0,    0,    0
2023-11-14 19:00:00,275,250,40,40,70,98,     ,93,0,0,10,11,10022,58,    8,96,   62,7,    0,    1,    0,    0,    0
2023-11-14 20:00:00,275,250,40,40,60,98,     ,94,0,0,7,8,10035,56,    8,97,   23,7,    0,    1,    0,    0,    0
2023-11-14 21:00:00,275,250,40,40,60,99,     ,94,0,0,4,8,10047,57,    8,96,   23,7,    0,    1,    0,    0,    0
2023-11-14 22:00:00,275,260,30,30,60,99,     ,93,0,0,0,-1,10058,59,    8,95,   81,7,    0,    1,    0,    0,    0
2023-11-14 23:00:00,275,250,30,40,70,98,   93,90,0,0,4,3,10068,65,    8,94,   81,7,    0,    1,    0,    0,    0
2023-11-15 00:00:00,275,270,40,50,70,94,     ,79,0,0,9,31,10076,56,    8,90,   63,7,    0,    1,    0,    0,    0
2023-11-15 01:00:00,275,260,40,50,70,90,     ,80,0,0,8,11,10088,65,    8,93,   61,7,    0,    1,    0,    0,    0
2023-11-15 02:00:00,275,270,30,30,60,91,     ,84,0,0,9,18,10090,64,    8,95,   61,7,    0,    1,    0,    0,    0
2023-11-15 03:00:00,275,240,30,50,70,98,     ,90,0,0,4,4,10095,62,    7,94,   23,7,    0,    1,    0,    0,    0
2023-11-15 04:00:00,275,240,40,50,70,100,     ,92,0,0,3,2,10102,63,    8,94,   23,7,    0,    1,    0,    0,    0
2023-11-15 05:00:00,275,240,50,60,90,100,   86,92,0,0,4,4,10105,58,    8,94,   58,7,    0,    1,    0,    0,    0
2023-11-15 06:00:00,275,240,40,50,70,101,     ,93,0,0,2,6,10110,63,    8,95,   23,7,    0,    1,    0,    0,    0
2023-11-15 07:00:00,275,250,50,50,90,95,     ,79,0,5,0,-1,10118,70,    7,89,   23,7,    0,    1,    0,    0,    0
2023-11-15 08:00:00,275,240,50,50,80,102,     ,92,3,31,0,0,10124,65,    6,93,    1,7,    0,    0,    0,    0,    0
2023-11-15 09:00:00,275,230,50,50,90,111,     ,92,5,64,0,0,10128,70,    6,88,     ,5,    0,    0,    0,    0,    0
2023-11-15 10:00:00,275,230,50,50,90,113,     ,94,9,72,0,0,10131,70,    7,88,     ,5,    0,    0,    0,    0,    0
2023-11-15 11:00:00,275,240,50,50,100,111,   90,86,4,40,0,-1,10130,70,    5,84,   23,7,    0,    1,    0,    0,    0
2023-11-15 12:00:00,275,230,60,60,110,112,     ,86,4,64,0,-1,10131,70,    5,84,   23,7,    0,    1,    0,    0,    0
2023-11-15 13:00:00,275,230,60,60,110,118,     ,83,10,82,0,0,10134,75,    5,79,     ,5,    0,    0,    0,    0,    0
2023-11-15 14:00:00,275,250,60,50,100,103,     ,62,8,35,0,0,10139,75,    3,75,    1,7,    0,    0,    0,    0,    0
2023-11-15 15:00:00,275,230,50,40,90,89,     ,67,0,4,0,0,10143,70,    1,86,     ,5,    0,    0,    0,    0,    0
2023-11-15 16:00:00,275,230,50,50,70,85,     ,65,0,0,0,0,10145,70,    0,87,     ,5,    0,    0,    0,    0,    0
2023-11-15 17:00:00,275,240,50,50,80,91,   76,67,0,0,0,-1,10147,70,    8,85,   81,7,    0,    1,    0,    0,    0
2023-11-15 18:00:00,275,240,60,60,90,91,     ,69,0,0,0,-1,10146,70,    8,85,   81,7,    0,    1,    0,    0,    0
2023-11-15 19:00:00,275,240,60,60,100,92,     ,70,0,0,0,-1,10147,70,    8,86,   23,7,    0,    1,    0,    0,    0
2023-11-15 20:00:00,275,230,60,60,90,92,     ,69,0,0,0,0,10146,70,    8,85,    2,7,    0,    0,    0,    0,    0
2023-11-15 21:00:00,275,230,60,60,110,89,     ,71,0,0,0,-1,10143,70,    8,88,   23,7,    0,    1,    0,    0,    0
2023-11-15 22:00:00,275,220,60,60,100,90,     ,69,0,0,0,0,10145,70,    8,86,     ,5,    0,    0,    0,    0,    0
2023-11-15 23:00:00,275,230,60,60,100,92,   83,63,0,0,0,0,10145,70,    8,82,    2,7,    0,    0,    0,    0,    0
2023-11-16 00:00:00,275,240,50,50,90,86,     ,70,0,0,3,9,10149,60,    8,89,   81,7,    0,    1,    0,    0,    0
2023-11-16 01:00:00,275,230,40,30,80,81,     ,76,0,0,7,13,10153,65,    8,96,   23,7,    0,    1,    0,    0,    0
2023-11-16 02:00:00,275,230,30,30,50,68,     ,64,0,0,0,0,10153,60,    8,97,    2,7,    0,    0,    0,    0,    0
2023-11-16 03:00:00,275,220,20,20,40,65,     ,63,0,0,0,0,10153,58,    8,98,   10,7,    0,    0,    0,    0,    0
2023-11-16 04:00:00,275,230,20,20,30,62,     ,60,0,0,0,0,10153,7,    8,98,   34,7,    1,    0,    0,    0,    0
2023-11-16 05:00:00,275,0,20,0,30,63,   34,62,0,0,0,0,10151,1,    9,99,   34,7,    1,    0,    0,    0,    0
2023-11-16 06:00:00,275,200,20,20,30,69,     ,68,0,0,0,0,10148,1,    9,99,   33,7,    1,    0,    0,    0,    0
2023-11-16 07:00:00,275,150,10,10,30,65,     ,64,0,5,0,0,10144,1,    9,98,   33,7,    1,    0,    0,    0,    0
2023-11-16 08:00:00,275,60,10,10,20,62,     ,60,0,15,0,0,10139,2,    9,99,   32,7,    1,    0,    0,    0,    0
2023-11-16 09:00:00,275,100,10,10,20,67,     ,66,0,28,0,0,10139,7,    9,99,   32,7,    1,    0,    0,    0,    0
2023-11-16 10:00:00,275,110,10,20,30,70,     ,66,0,34,0,0,10132,56,    8,97,   20,7,    1,    0,    0,    0,    0
2023-11-16 11:00:00,275,60,20,30,40,74,   56,67,0,39,0,0,10122,65,    8,95,    2,7,    0,    0,    0,    0,    0
2023-11-16 12:00:00,275,70,30,20,50,69,     ,60,0,33,0,0,10114,64,    8,94,     ,5,    0,    0,    0,    0,    0
2023-11-16 13:00:00,275,70,30,30,50,69,     ,60,0,26,0,0,10111,65,    8,93,     ,5,    0,    0,    0,    0,    0
2023-11-16 14:00:00,275,60,20,20,50,65,     ,56,0,17,0,0,10113,65,    8,93,     ,5,    0,    0,    0,    0,    0
2023-11-16 15:00:00,275,50,20,20,40,56,     ,52,0,3,0,0,10116,62,    8,97,     ,5,    0,    0,    0,    0,    0
2023-11-16 16:00:00,275,20,20,20,30,49,     ,46,0,0,0,0,10120,56,    8,98,   10,7,    0,    0,    0,    0,    0
2023-11-16 17:00:00,275,30,30,40,50,50,   32,46,0,0,0,0,10123,58,    8,97,   10,7,    0,    0,    0,    0,    0
2023-11-16 18:00:00,275,350,20,20,40,51,     ,45,0,0,0,0,10129,28,    8,95,   10,7,    0,    0,    0,    0,    0
2023-11-16 19:00:00,275,290,10,10,30,46,     ,43,0,0,0,0,10134,2,    8,98,   34,7,    1,    0,    0,    0,    0
2023-11-16 20:00:00,275,300,0,10,10,27,     ,25,0,0,0,0,10138,2,    8,98,   33,7,    1,    0,    0,    0,    0
2023-11-16 21:00:00,275,0,10,0,10,20,     ,18,0,0,0,0,10146,3,    8,98,   32,7,    1,    0,    0,    0,    0
2023-11-16 22:00:00,275,360,10,10,10,18,     ,15,0,0,0,0,10151,2,    8,98,   34,7,    1,    0,    0,    0,    0
2023-11-16 23:00:00,275,340,0,10,10,15,    5,12,0,0,0,0,10161,2,    9,98,   33,7,    1,    0,    0,    0,    0
2023-11-17 00:00:00,275,0,0,0,0,12,     ,9,0,0,0,0,10166,1,    9,98,   34,7,    1,    0,    0,    0,    0
2023-11-17 01:00:00,275,170,10,10,20,8,     ,5,0,0,0,0,10172,2,    9,98,   32,7,    1,    0,    0,    0,    0
2023-11-17 02:00:00,275,100,0,10,10,9,     ,7,0,0,0,0,10171,6,    9,98,   32,7,    1,    0,    0,    0,    0
2023-11-17 03:00:00,275,130,10,20,20,3,     ,0,0,0,0,0,10174,5,    8,98,   34,7,    1,    0,    0,    0,    0
2023-11-17 04:00:00,275,150,10,10,20,2,     ,-3,0,0,0,0,10175,26,    8,96,   20,7,    1,    0,    0,    0,    0
2023-11-17 05:00:00,275,0,0,0,10,9,   -3,7,0,0,0,0,10177,50,    8,98,   10,7,    0,    0,    0,    0,    0
2023-11-17 06:00:00,275,190,10,10,10,7,     ,2,0,0,0,0,10182,50,    8,96,   10,7,    0,    0,    0,    0,    0
2023-11-17 07:00:00,275,990,10,10,10,12,     ,9,2,8,0,0,10187,21,    8,98,   10,7,    0,    0,    0,    0,    0
2023-11-17 08:00:00,275,990,10,10,20,35,     ,31,3,28,0,0,10191,12,    8,96,   10,7,    0,    0,    0,    0,    0
2023-11-17 09:00:00,275,170,10,10,20,64,     ,49,7,75,0,0,10195,58,    8,90,   10,7,    0,    0,    0,    0,    0
2023-11-17 10:00:00,275,230,10,20,30,76,     ,54,5,70,0,0,10198,70,    8,85,     ,5,    0,    0,    0,    0,    0
2023-11-17 11:00:00,275,260,20,20,40,83,   -1,46,7,63,0,0,10200,75,    8,77,     ,5,    0,    0,    0,    0,    0
2023-11-17 12:00:00,275,240,20,20,40,92,     ,40,8,77,0,0,10202,80,    8,69,     ,5,    0,    0,    0,    0,    0
2023-11-17 13:00:00,275,250,30,20,40,93,     ,41,10,73,0,0,10206,80,    2,69,     ,5,    0,    0,    0,    0,    0
2023-11-17 14:00:00,275,240,20,20,40,70,     ,38,7,26,0,0,10213,75,    0,79,     ,5,    0,    0,    0,    0,    0
2023-11-17 15:00:00,275,200,10,10,30,38,     ,23,0,5,0,0,10218,69,    0,89,     ,5,    0,    0,    0,    0,    0
2023-11-17 16:00:00,275,110,10,10,20,22,     ,13,0,0,0,0,10223,57,    0,94,   10,7,    0,    0,    0,    0,    0
2023-11-17 17:00:00,275,110,10,10,20,15,   -5,13,0,0,0,0,10229,50,    0,98,   10,7,    0,    0,    0,    0,    0
2023-11-17 18:00:00,275,100,10,20,20,12,     ,6,0,0,0,0,10233,37,    4,95,   10,7,    0,    0,    0,    0,    0
2023-11-17 19:00:00,275,130,10,10,30,28,     ,25,0,0,0,0,10233,10,    1,97,   10,7,    0,    0,    0,    0,    0
2023-11-17 20:00:00,275,110,10,20,30,31,     ,26,0,0,0,0,10236,17,    8,97,   20,7,    1,    0,    0,    0,    0
2023-11-17 21:00:00,275,130,10,10,20,33,     ,28,0,0,0,0,10239,20,    8,97,   10,7,    0,    0,    0,    0,    0
2023-11-17 22:00:00,275,120,20,20,30,41,     ,37,0,0,0,0,10238,23,    8,97,   10,7,    0,    0,    0,    0,    0
2023-11-17 23:00:00,275,120,10,10,20,44,  -11,40,0,0,0,0,10238,20,    8,97,   10,7,    0,    0,    0,    0,    0
2023-11-18 00:00:00,275,130,10,20,20,46,     ,42,0,0,0,0,10237,18,    8,97,   10,7,    0,    0,    0,    0,    0
2023-11-18 01:00:00,275,120,20,20,30,44,     ,42,0,0,0,0,10238,2,    8,98,   34,7,    1,    0,    0,    0,    0
2023-11-18 02:00:00,275,150,10,10,20,47,     ,46,0,0,0,0,10237,3,    9,99,   32,7,    1,    0,    0,    0,    0
2023-11-18 03:00:00,275,150,20,20,40,47,     ,45,0,0,0,0,10234,3,    9,98,   33,7,    1,    0,    0,    0,    0
2023-11-18 04:00:00,275,140,30,30,50,47,     ,46,0,0,0,0,10224,4,    9,99,   32,7,    1,    0,    0,    0,    0
2023-11-18 05:00:00,275,150,30,40,50,49,   33,46,0,0,0,0,10220,10,    8,98,   20,7,    1,    0,    0,    0,    0
2023-11-18 06:00:00,275,150,30,40,60,50,     ,46,0,0,0,0,10219,23,    8,97,   10,7,    0,    0,    0,    0,    0
2023-11-18 07:00:00,275,150,40,40,60,51,     ,45,0,2,0,0,10218,34,    8,96,   10,7,    0,    0,    0,    0,    0
2023-11-18 08:00:00,275,160,40,40,70,54,     ,47,0,7,0,0,10211,56,    8,95,   10,7,    0,    0,    0,    0,    0
2023-11-18 09:00:00,275,150,40,40,70,61,     ,50,0,18,0,0,10200,60,    8,92,     ,5,    0,    0,    0,    0,    0
2023-11-18 10:00:00,275,150,50,40,80,63,     ,54,0,13,6,6,10195,57,    8,93,   58,7,    0,    1,    0,    0,    0
2023-11-18 11:00:00,275,150,50,50,80,65,   48,58,0,10,10,12,10178,50,    8,95,   62,7,    0,    1,    0,    0,    0
2023-11-18 12:00:00,275,150,60,70,110,70,     ,63,0,12,9,11,10160,56,    8,95,   52,7,    0,    1,    0,    0,    0
2023-11-18 13:00:00,275,160,70,70,120,73,     ,65,0,10,10,19,10146,56,    8,95,   82,7,    0,    1,    0,    0,    0
2023-11-18 14:00:00,275,150,70,70,110,72,     ,67,0,4,10,26,10132,57,    8,96,   52,7,    0,    1,    0,    0,    0
2023-11-18 15:00:00,275,160,70,70,110,73,     ,67,0,0,10,14,10122,58,    8,95,   52,7,    0,    1,    0,    0,    0
2023-11-18 16:00:00,275,160,60,60,100,76,     ,70,0,0,10,10,10111,50,    8,96,   52,7,    0,    1,    0,    0,    0
2023-11-18 17:00:00,275,170,50,50,90,81,   65,77,0,0,10,13,10107,40,    8,97,   52,7,    0,    1,    0,    0,    0
2023-11-18 18:00:00,275,180,50,50,80,91,     ,88,0,0,7,4,10099,46,    8,97,   51,7,    0,    1,    0,    0,    0
2023-11-18 19:00:00,275,200,50,50,90,104,     ,101,0,0,5,1,10096,56,    8,98,   23,7,    0,    1,    0,    0,    0
2023-11-18 20:00:00,275,210,50,50,90,110,     ,107,0,0,3,1,10092,56,    8,97,   23,7,    0,    1,    0,    0,    0
2023-11-18 21:00:00,275,200,50,50,90,114,     ,112,0,0,0,0,10083,50,    8,98,   10,7,    0,    0,    0,    0,    0
2023-11-18 22:00:00,275,210,50,50,90,122,     ,118,0,0,0,-1,10082,56,    8,96,   81,7,    0,    1,    0,    0,    0
2023-11-18 23:00:00,275,240,60,60,110,131,   81,122,0,0,2,1,10079,65,    8,94,   23,7,    0,    1,    0,    0,    0
2023-11-19 00:00:00,275,240,60,60,110,132,     ,121,0,0,0,-1,10073,65,    8,93,   23,7,    0,    1,    0,    0,    0
2023-11-19 01:00:00,275,240,60,60,100,132,     ,117,0,0,0,0,10070,67,    8,90,     ,5,    0,    0,    0,    0,    0
2023-11-19 02:00:00,275,240,70,80,130,129,     ,110,0,0,0,0,10070,64,    8,88,    2,7,    0,    0,    0,    0,    0
2023-11-19 03:00:00,275,240,70,60,140,118,     ,100,0,0,0,0,10069,61,    5,88,     ,5,    0,    0,    0,    0,    0
2023-11-19 04:00:00,275,240,70,70,120,114,     ,93,0,0,0,0,10072,61,    7,87,     ,5,    0,    0,    0,    0,    0
2023-11-19 05:00:00,275,240,70,80,120,115,  106,92,0,0,0,0,10073,61,    8,85,    3,7,    0,    0,    0,    0,    0
2023-11-19 06:00:00,275,240,70,70,120,113,     ,92,0,0,0,0,10075,60,    8,86,     ,5,    0,    0,    0,    0,    0
2023-11-19 07:00:00,275,240,70,80,130,112,     ,90,0,5,0,0,10079,61,    7,86,     ,5,    0,    0,    0,    0,    0
2023-11-19 08:00:00,275,230,80,80,140,117,     ,89,0,18,0,0,10080,62,    7,83,     ,5,    0,    0,    0,    0,    0
2023-11-19 09:00:00,275,240,80,80,130,122,     ,91,0,36,0,-1,10078,61,    8,81,   81,7,    0,    1,    0,    0,    0
2023-11-19 10:00:00,275,230,80,80,140,127,     ,89,2,46,0,-1,10075,64,    7,77,   23,7,    0,    1,    0,    0,    0
2023-11-19 11:00:00,275,240,90,90,150,128,  107,89,4,49,0,0,10073,64,    7,77,    2,7,    0,    0,    0,    0,    0
2023-11-19 12:00:00,275,240,80,70,160,129,     ,85,2,35,0,-1,10072,69,    8,74,   23,7,    0,    1,    0,    0,    0
2023-11-19 13:00:00,275,240,80,80,140,128,     ,90,0,30,0,-1,10069,62,    8,77,   57,7,    0,    1,    0,    0,    0
2023-11-19 14:00:00,275,240,70,70,140,120,     ,89,5,20,3,4,10068,67,    7,81,   23,7,    0,    1,    0,    0,    0
2023-11-19 15:00:00,275,240,70,80,120,120,     ,89,0,3,0,0,10067,67,    8,81,     ,5,    0,    0,    0,    0,    0
2023-11-19 16:00:00,275,230,70,70,110,118,     ,91,0,0,0,-1,10069,67,    8,83,   81,7,    0,    1,    0,    0,    0
2023-11-19 17:00:00,275,220,60,60,100,108,  106,100,0,0,10,7,10066,56,    8,94,   58,7,    0,    1,    0,    0,    0
2023-11-19 18:00:00,275,230,70,70,120,110,     ,103,0,0,10,18,10063,50,    8,94,   58,7,    0,    1,    0,    0,    0
2023-11-19 19:00:00,275,230,70,70,120,111,     ,104,0,0,10,17,10060,39,    8,95,   58,7,    0,    1,    0,    0,    0
2023-11-19 20:00:00,275,240,80,80,140,114,     ,106,0,0,10,13,10062,43,    8,95,   52,7,    0,    1,    0,    0,    0
2023-11-19 21:00:00,275,230,80,80,120,115,     ,106,0,0,6,3,10063,59,    8,94,   51,7,    0,    1,    0,    0,    0
2023-11-19 22:00:00,275,240,70,70,120,114,     ,107,0,0,7,5,10066,37,    8,95,   52,7,    0,    1,    0,    0,    0
2023-11-19 23:00:00,275,240,60,60,110,113,  106,106,0,0,10,10,10069,40,    8,96,   52,7,    0,    1,    0,    0,    0
2023-11-20 00:00:00,275,240,60,70,110,111,     ,104,0,0,10,5,10071,39,    8,95,   52,7,    0,    1,    0,    0,    0
2023-11-20 01:00:00,275,240,70,70,120,109,     ,102,0,0,10,11,10073,46,    8,95,   82,7,    0,    1,    0,    0,    0
2023-11-20 02:00:00,275,240,70,60,130,107,     ,99,0,0,9,4,10072,56,    8,95,   52,7,    0,    1,    0,    0,    0
2023-11-20 03:00:00,275,240,70,50,120,104,     ,98,0,0,10,8,10076,39,    8,95,   52,7,    0,    1,    0,    0,    0
2023-11-20 04:00:00,275,240,60,60,100,105,     ,93,0,0,0,-1,10076,65,    8,92,   22,7,    0,    1,    0,    0,    0
2023-11-20 05:00:00,275,240,50,50,90,103,  100,90,0,0,0,0,10077,65,    8,91,    2,7,    0,    0,    0,    0,    0
2023-11-20 06:00:00,275,230,60,60,100,102,     ,88,0,0,0,0,10082,68,    7,90,     ,5,    0,    0,    0,    0,    0
2023-11-20 07:00:00,275,230,60,60,90,100,     ,89,2,6,0,-1,10086,64,    8,92,   23,7,    0,    1,    0,    0,    0
2023-11-20 08:00:00,275,220,50,50,110,99,     ,86,2,26,0,0,10086,64,    7,91,    1,7,    0,    0,    0,    0,    0
2023-11-20 09:00:00,275,220,60,60,90,106,     ,87,3,52,0,0,10085,66,    6,87,     ,5,    0,    0,    0,    0,    0
2023-11-20 10:00:00,275,230,70,70,100,112,     ,85,8,81,0,0,10083,69,    6,83,     ,5,    0,    0,    0,    0,    0
